datetime,jdate,bkg_co2,bkg_err
2022-05-24 18:00:00+0000,1653415200,421.26746,0.290557313
2022-05-24 19:00:00+0000,1653418800,421.18246,0.218189475
2022-05-24 20:00:00+0000,1653422400,421.09747,0.147700846
2022-05-24 21:00:00+0000,1653426000,421.01245,0.10136261
2022-05-24 22:00:00+0000,1653429600,420.92746,0.105601657
2022-05-24 23:00:00+0000,1653433200,420.84247,0.131646244
2022-05-25 00:00:00+0000,1653436800,420.75748,0.168277726
2022-05-25 01:00:00+0000,1653440400,420.64334,0.21130024
2022-05-25 02:00:00+0000,1653444000,420.5292,0.251827997
2022-05-25 03:00:00+0000,1653447600,420.4151,0.282596902
2022-05-25 04:00:00+0000,1653451200,420.30096,0.295581573
2022-05-25 05:00:00+0000,1653454800,420.18683,0.30890892
2022-05-25 06:00:00+0000,1653458400,420.0727,0.321535299
2022-05-25 07:00:00+0000,1653462000,420.2041,0.298384226
2022-05-25 08:00:00+0000,1653465600,420.3355,0.257410913
2022-05-25 09:00:00+0000,1653469200,420.46692,0.214099654
2022-05-25 10:00:00+0000,1653472800,420.5983,0.1881929
2022-05-25 11:00:00+0000,1653476400,420.7297,0.203240792
2022-05-25 12:00:00+0000,1653480000,420.8611,0.251074022
2022-05-25 13:00:00+0000,1653483600,420.9473,0.301864437
2022-05-25 14:00:00+0000,1653487200,421.0335,0.3423616
2022-05-25 15:00:00+0000,1653490800,421.1197,0.360936866
2022-05-25 16:00:00+0000,1653494400,421.20587,0.341484611
2022-05-25 17:00:00+0000,1653498000,421.29208,0.320857625
2022-05-25 18:00:00+0000,1653501600,421.37827,0.300630541
2022-05-25 19:00:00+0000,1653505200,421.3458,0.265856678
2022-05-25 20:00:00+0000,1653508800,421.31332,0.223266878
2022-05-25 21:00:00+0000,1653512400,421.28088,0.179155112
2022-05-25 22:00:00+0000,1653516000,421.2484,0.140861824
2022-05-25 23:00:00+0000,1653519600,421.21594,0.104819409
2022-05-26 00:00:00+0000,1653523200,421.18347,0.079006783
2022-05-26 01:00:00+0000,1653526800,421.12967,0.077100474
2022-05-26 02:00:00+0000,1653530400,421.07587,0.095813539
2022-05-26 03:00:00+0000,1653534000,421.02206,0.117168058
2022-05-26 04:00:00+0000,1653537600,420.96826,0.126733362
2022-05-26 05:00:00+0000,1653541200,420.91446,0.136448692
2022-05-26 06:00:00+0000,1653544800,420.86066,0.145583701
2022-05-26 07:00:00+0000,1653548400,421.03693,0.129599816
2022-05-26 08:00:00+0000,1653552000,421.2132,0.124455698
2022-05-26 09:00:00+0000,1653555600,421.38947,0.156315002
2022-05-26 10:00:00+0000,1653559200,421.56573,0.218831434
2022-05-26 11:00:00+0000,1653562800,421.742,0.294992988
2022-05-26 12:00:00+0000,1653566400,421.91827,0.372430779
2022-05-26 13:00:00+0000,1653570000,422.0703,0.438677885
2022-05-26 14:00:00+0000,1653573600,422.22238,0.488196001
2022-05-26 15:00:00+0000,1653577200,422.37445,0.513496781
2022-05-26 16:00:00+0000,1653580800,422.5265,0.50291331
2022-05-26 17:00:00+0000,1653584400,422.67853,0.491809845
2022-05-26 18:00:00+0000,1653588000,422.8306,0.481074914
2022-05-26 19:00:00+0000,1653591600,422.76584,0.440244402
2022-05-26 20:00:00+0000,1653595200,422.70105,0.381004591
2022-05-26 21:00:00+0000,1653598800,422.6363,0.312658863
2022-05-26 22:00:00+0000,1653602400,422.57153,0.244919311
2022-05-26 23:00:00+0000,1653606000,422.50674,0.183571942
2022-05-27 00:00:00+0000,1653609600,422.442,0.144918197
2022-05-27 01:00:00+0000,1653613200,422.34576,0.15014248
2022-05-27 02:00:00+0000,1653616800,422.24954,0.186457861
2022-05-27 03:00:00+0000,1653620400,422.15332,0.22362821
2022-05-27 04:00:00+0000,1653624000,422.05707,0.237697243
2022-05-27 05:00:00+0000,1653627600,421.96085,0.252059846
2022-05-27 06:00:00+0000,1653631200,421.86462,0.265616319
2022-05-27 07:00:00+0000,1653634800,421.83817,0.266162388
2022-05-27 08:00:00+0000,1653638400,421.81174,0.256251301
2022-05-27 09:00:00+0000,1653642000,421.78528,0.237041528
2022-05-27 10:00:00+0000,1653645600,421.75882,0.208512671
2022-05-27 11:00:00+0000,1653649200,421.7324,0.177729159
2022-05-27 12:00:00+0000,1653652800,421.70593,0.146532724
2022-05-27 13:00:00+0000,1653656400,421.6872,0.116285275
2022-05-27 14:00:00+0000,1653660000,421.66843,0.090387683
2022-05-27 15:00:00+0000,1653663600,421.6497,0.073754969
2022-05-27 16:00:00+0000,1653667200,421.63095,0.070425218
2022-05-27 17:00:00+0000,1653670800,421.61218,0.066909519
2022-05-27 18:00:00+0000,1653674400,421.59344,0.063469677
2022-05-27 19:00:00+0000,1653678000,421.42987,0.09239609
2022-05-27 20:00:00+0000,1653681600,421.26627,0.143340765
2022-05-27 21:00:00+0000,1653685200,421.1027,0.203326914
2022-05-27 22:00:00+0000,1653688800,420.93912,0.266379039
2022-05-27 23:00:00+0000,1653692400,420.7755,0.328080628
2022-05-28 00:00:00+0000,1653696000,420.61194,0.385282702
2022-05-28 01:00:00+0000,1653699600,420.68652,0.397559361
2022-05-28 02:00:00+0000,1653703200,420.76114,0.37896878
2022-05-28 03:00:00+0000,1653706800,420.83572,0.334233765
2022-05-28 04:00:00+0000,1653710400,420.9103,0.261388288
2022-05-28 05:00:00+0000,1653714000,420.98492,0.197191907
2022-05-28 06:00:00+0000,1653717600,421.0595,0.160476817
2022-05-28 07:00:00+0000,1653721200,421.04214,0.151475046
2022-05-28 08:00:00+0000,1653724800,421.0248,0.158658836
2022-05-28 09:00:00+0000,1653728400,421.00745,0.160376019
2022-05-28 10:00:00+0000,1653732000,420.99008,0.128250002
2022-05-28 11:00:00+0000,1653735600,420.97275,0.095590054
2022-05-28 12:00:00+0000,1653739200,420.95538,0.066142358
2022-05-28 13:00:00+0000,1653742800,420.90326,0.051875134
2022-05-28 14:00:00+0000,1653746400,420.8511,0.063443084
2022-05-28 15:00:00+0000,1653750000,420.79898,0.08510914
2022-05-28 16:00:00+0000,1653753600,420.74686,0.100712388
2022-05-28 17:00:00+0000,1653757200,420.6947,0.11619173
2022-05-28 18:00:00+0000,1653760800,420.64258,0.130557252
2022-05-28 19:00:00+0000,1653764400,420.5966,0.141869639
2022-05-28 20:00:00+0000,1653768000,420.55063,0.149543842
2022-05-28 21:00:00+0000,1653771600,420.50464,0.152704771
2022-05-28 22:00:00+0000,1653775200,420.45865,0.150013425
2022-05-28 23:00:00+0000,1653778800,420.4127,0.147187479
2022-05-29 00:00:00+0000,1653782400,420.3667,0.144463338
2022-05-29 01:00:00+0000,1653786000,420.421,0.128595171
2022-05-29 02:00:00+0000,1653789600,420.4753,0.106761014
2022-05-29 03:00:00+0000,1653793200,420.5296,0.086216714
2022-05-29 04:00:00+0000,1653796800,420.5839,0.076577061
2022-05-29 05:00:00+0000,1653800400,420.6382,0.083806741
2022-05-29 06:00:00+0000,1653804000,420.6925,0.104008184
2022-05-29 07:00:00+0000,1653807600,420.67093,0.115960959
2022-05-29 08:00:00+0000,1653811200,420.64938,0.119477137
2022-05-29 09:00:00+0000,1653814800,420.6278,0.112357258
2022-05-29 10:00:00+0000,1653818400,420.60623,0.088192402
2022-05-29 11:00:00+0000,1653822000,420.5847,0.065788681
2022-05-29 12:00:00+0000,1653825600,420.5631,0.05051699
2022-05-29 13:00:00+0000,1653829200,420.51318,0.053751037
2022-05-29 14:00:00+0000,1653832800,420.46326,0.07158654
2022-05-29 15:00:00+0000,1653836400,420.41333,0.091206963
2022-05-29 16:00:00+0000,1653840000,420.36343,0.103954069
2022-05-29 17:00:00+0000,1653843600,420.3135,0.116712613
2022-05-29 18:00:00+0000,1653847200,420.26358,0.128602457
2022-05-29 19:00:00+0000,1653850800,420.25024,0.132872996
2022-05-29 20:00:00+0000,1653854400,420.2369,0.130825201
2022-05-29 21:00:00+0000,1653858000,420.22357,0.122702981
2022-05-29 22:00:00+0000,1653861600,420.21027,0.107760988
2022-05-29 23:00:00+0000,1653865200,420.19693,0.091639502
2022-05-30 00:00:00+0000,1653868800,420.1836,0.075293952
2022-05-30 01:00:00+0000,1653872400,420.12048,0.068022998
2022-05-30 02:00:00+0000,1653876000,420.05737,0.073105092
2022-05-30 03:00:00+0000,1653879600,419.99426,0.088792031
2022-05-30 04:00:00+0000,1653883200,419.93115,0.110890562
2022-05-30 05:00:00+0000,1653886800,419.86804,0.1325962
2022-05-30 06:00:00+0000,1653890400,419.80493,0.152697241
2022-05-30 07:00:00+0000,1653894000,419.69778,0.178157051
2022-05-30 08:00:00+0000,1653897600,419.59067,0.205113156
2022-05-30 09:00:00+0000,1653901200,419.48352,0.230111111
2022-05-30 10:00:00+0000,1653904800,419.37637,0.249858114
2022-05-30 11:00:00+0000,1653908400,419.26926,0.269885556
2022-05-30 12:00:00+0000,1653912000,419.1621,0.288702291
2022-05-30 13:00:00+0000,1653915600,419.05554,0.304858847
2022-05-30 14:00:00+0000,1653919200,418.949,0.317054709
2022-05-30 15:00:00+0000,1653922800,418.84244,0.323883199
2022-05-30 16:00:00+0000,1653926400,418.73587,0.323629592
2022-05-30 17:00:00+0000,1653930000,418.62933,0.323363608
2022-05-30 18:00:00+0000,1653933600,418.52277,0.323106508
2022-05-30 19:00:00+0000,1653937200,418.30756,0.342075854
2022-05-30 20:00:00+0000,1653940800,418.09238,0.376407952
2022-05-30 21:00:00+0000,1653944400,417.87717,0.420583166
2022-05-30 22:00:00+0000,1653948000,417.66196,0.469417913
2022-05-30 23:00:00+0000,1653951600,417.44678,0.518558841
2022-05-31 00:00:00+0000,1653955200,417.23157,0.564498026
2022-05-31 01:00:00+0000,1653958800,417.19708,0.575007517
2022-05-31 02:00:00+0000,1653962400,417.16257,0.557209014
2022-05-31 03:00:00+0000,1653966000,417.12808,0.513313665
2022-05-31 04:00:00+0000,1653969600,417.0936,0.441158449
2022-05-31 05:00:00+0000,1653973200,417.05908,0.363257166
2022-05-31 06:00:00+0000,1653976800,417.0246,0.283726263
2022-05-31 07:00:00+0000,1653980400,417.02,0.204441518
2022-05-31 08:00:00+0000,1653984000,417.01538,0.132628417
2022-05-31 09:00:00+0000,1653987600,417.01074,0.081676707
2022-05-31 10:00:00+0000,1653991200,417.00613,0.069820863
2022-05-31 11:00:00+0000,1653994800,417.00153,0.057022342
2022-05-31 12:00:00+0000,1653998400,416.99692,0.043950949
2022-05-31 13:00:00+0000,1654002000,416.99118,0.031503827
2022-05-31 14:00:00+0000,1654005600,416.98544,0.020961457
2022-05-31 15:00:00+0000,1654009200,416.9797,0.014935362
2022-05-31 16:00:00+0000,1654012800,416.97397,0.015434501
2022-05-31 17:00:00+0000,1654016400,416.96823,0.015947882
2022-05-31 18:00:00+0000,1654020000,416.9625,0.016434664
2022-05-31 19:00:00+0000,1654023600,416.87668,0.037134578
2022-05-31 20:00:00+0000,1654027200,416.79086,0.066983668
2022-05-31 21:00:00+0000,1654030800,416.70508,0.100291953
2022-05-31 22:00:00+0000,1654034400,416.61926,0.134618304
2022-05-31 23:00:00+0000,1654038000,416.53345,0.168235232
2022-06-01 00:00:00+0000,1654041600,416.44763,0.199466934
2022-06-01 01:00:00+0000,1654045200,416.2631,0.24546159
2022-06-01 02:00:00+0000,1654048800,416.07852,0.297855826
2022-06-01 03:00:00+0000,1654052400,415.89398,0.349385447
2022-06-01 04:00:00+0000,1654056000,415.70944,0.393780273
2022-06-01 05:00:00+0000,1654059600,415.52487,0.438340956
2022-06-01 06:00:00+0000,1654063200,415.34033,0.479935992
2022-06-01 07:00:00+0000,1654066800,415.6908,0.446587222
2022-06-01 08:00:00+0000,1654070400,416.04123,0.393203758
2022-06-01 09:00:00+0000,1654074000,416.3917,0.371904604
2022-06-01 10:00:00+0000,1654077600,416.74216,0.424655793
2022-06-01 11:00:00+0000,1654081200,417.0926,0.551004582
2022-06-01 12:00:00+0000,1654084800,417.44305,0.705889009
2022-06-01 13:00:00+0000,1654088400,417.51968,0.810374506
2022-06-01 14:00:00+0000,1654092000,417.59628,0.862735817
2022-06-01 15:00:00+0000,1654095600,417.6729,0.849696152
2022-06-01 16:00:00+0000,1654099200,417.74954,0.738958418
2022-06-01 17:00:00+0000,1654102800,417.82614,0.619382238
2022-06-01 18:00:00+0000,1654106400,417.90277,0.49769278
2022-06-01 19:00:00+0000,1654110000,417.48114,0.351861521
2022-06-01 20:00:00+0000,1654113600,417.0595,0.28327957
2022-06-01 21:00:00+0000,1654117200,416.63788,0.381527758
2022-06-01 22:00:00+0000,1654120800,416.21625,0.555486494
2022-06-01 23:00:00+0000,1654124400,415.79462,0.739808989
2022-06-02 00:00:00+0000,1654128000,415.373,0.917998841
2022-06-02 01:00:00+0000,1654131600,414.42667,1.179174369
2022-06-02 02:00:00+0000,1654135200,413.48038,1.472007612
2022-06-02 03:00:00+0000,1654138800,412.53406,1.754529384
2022-06-02 04:00:00+0000,1654142400,411.58774,1.990463029
2022-06-02 05:00:00+0000,1654146000,410.64145,2.22683156
2022-06-02 06:00:00+0000,1654149600,409.69513,2.44727618
2022-06-02 07:00:00+0000,1654153200,410.67426,2.360296621
2022-06-02 08:00:00+0000,1654156800,411.65338,2.105882121
2022-06-02 09:00:00+0000,1654160400,412.6325,1.783259162
2022-06-02 10:00:00+0000,1654164000,413.61166,1.508528444
2022-06-02 11:00:00+0000,1654167600,414.5908,1.537347912
2022-06-02 12:00:00+0000,1654171200,415.56992,1.853730475
2022-06-02 13:00:00+0000,1654174800,415.6216,2.130049618
2022-06-02 14:00:00+0000,1654178400,415.6733,2.293901329
2022-06-02 15:00:00+0000,1654182000,415.725,2.26731346
2022-06-02 16:00:00+0000,1654185600,415.7767,1.906998458
2022-06-02 17:00:00+0000,1654189200,415.8284,1.519482721
2022-06-02 18:00:00+0000,1654192800,415.8801,1.1240507
2022-06-02 19:00:00+0000,1654196400,415.66663,0.725563306
2022-06-02 20:00:00+0000,1654200000,415.4532,0.368800013
2022-06-02 21:00:00+0000,1654203600,415.23975,0.188887304
2022-06-02 22:00:00+0000,1654207200,415.02628,0.272245628
2022-06-02 23:00:00+0000,1654210800,414.8128,0.365636801
2022-06-03 00:00:00+0000,1654214400,414.59937,0.457848752
2022-06-03 01:00:00+0000,1654218000,414.56335,0.510766293
2022-06-03 02:00:00+0000,1654221600,414.5273,0.52949659
2022-06-03 03:00:00+0000,1654225200,414.4913,0.510354755
2022-06-03 04:00:00+0000,1654228800,414.4553,0.439368019
2022-06-03 05:00:00+0000,1654232400,414.41925,0.36272295
2022-06-03 06:00:00+0000,1654236000,414.38324,0.284504066
2022-06-03 07:00:00+0000,1654239600,414.88943,0.217816709
2022-06-03 08:00:00+0000,1654243200,415.39563,0.307731414
2022-06-03 09:00:00+0000,1654246800,415.90182,0.501796263
2022-06-03 10:00:00+0000,1654250400,416.40802,0.716459744
2022-06-03 11:00:00+0000,1654254000,416.9142,0.931339708
2022-06-03 12:00:00+0000,1654257600,417.4204,1.133889889
2022-06-03 13:00:00+0000,1654261200,417.58597,1.253721839
2022-06-03 14:00:00+0000,1654264800,417.75156,1.29998396
2022-06-03 15:00:00+0000,1654268400,417.9171,1.265545552
2022-06-03 16:00:00+0000,1654272000,418.08267,1.124974666
2022-06-03 17:00:00+0000,1654275600,418.24826,0.973532086
2022-06-03 18:00:00+0000,1654279200,418.41382,0.820738061
2022-06-03 19:00:00+0000,1654282800,418.3095,0.645965315
2022-06-03 20:00:00+0000,1654286400,418.2052,0.471397822
2022-06-03 21:00:00+0000,1654290000,418.1009,0.327212391
2022-06-03 22:00:00+0000,1654293600,417.99655,0.256130616
2022-06-03 23:00:00+0000,1654297200,417.89224,0.206498567
2022-06-04 00:00:00+0000,1654300800,417.78793,0.200059204
2022-06-04 01:00:00+0000,1654304400,417.76266,0.22029288
2022-06-04 02:00:00+0000,1654308000,417.7374,0.245445519
2022-06-04 03:00:00+0000,1654311600,417.71216,0.25460183
2022-06-04 04:00:00+0000,1654315200,417.6869,0.222481024
2022-06-04 05:00:00+0000,1654318800,417.66162,0.187805137
2022-06-04 06:00:00+0000,1654322400,417.63635,0.15257447
2022-06-04 07:00:00+0000,1654326000,417.6968,0.111181014
2022-06-04 08:00:00+0000,1654329600,417.75726,0.073158711
2022-06-04 09:00:00+0000,1654333200,417.8177,0.05720107
2022-06-04 10:00:00+0000,1654336800,417.87814,0.07303265
2022-06-04 11:00:00+0000,1654340400,417.9386,0.097582897
2022-06-04 12:00:00+0000,1654344000,417.99905,0.124510136
2022-06-04 13:00:00+0000,1654347600,418.06232,0.15034934
2022-06-04 14:00:00+0000,1654351200,418.1256,0.171788844
2022-06-04 15:00:00+0000,1654354800,418.1889,0.185419267
2022-06-04 16:00:00+0000,1654358400,418.25217,0.186667922
2022-06-04 17:00:00+0000,1654362000,418.31543,0.187964143
2022-06-04 18:00:00+0000,1654365600,418.37872,0.189210044
2022-06-04 19:00:00+0000,1654369200,418.21347,0.164366704
2022-06-04 20:00:00+0000,1654372800,418.04825,0.142096377
2022-06-04 21:00:00+0000,1654376400,417.883,0.152120026
2022-06-04 22:00:00+0000,1654380000,417.71774,0.200707413
2022-06-04 23:00:00+0000,1654383600,417.55252,0.269526319
2022-06-05 00:00:00+0000,1654387200,417.38727,0.342984214
2022-06-05 01:00:00+0000,1654390800,417.3681,0.386539672
2022-06-05 02:00:00+0000,1654394400,417.34894,0.403299954
2022-06-05 03:00:00+0000,1654398000,417.32977,0.389333786
2022-06-05 04:00:00+0000,1654401600,417.3106,0.331622441
2022-06-05 05:00:00+0000,1654405200,417.29144,0.269372245
2022-06-05 06:00:00+0000,1654408800,417.27228,0.205750988
2022-06-05 07:00:00+0000,1654412400,417.2447,0.145308703
2022-06-05 08:00:00+0000,1654416000,417.2171,0.094146651
2022-06-05 09:00:00+0000,1654419600,417.1895,0.065375397
2022-06-05 10:00:00+0000,1654423200,417.16196,0.069132664
2022-06-05 11:00:00+0000,1654426800,417.13437,0.07297694
2022-06-05 12:00:00+0000,1654430400,417.10678,0.076610251
2022-06-05 13:00:00+0000,1654434000,417.16504,0.069127028
2022-06-05 14:00:00+0000,1654437600,417.2233,0.059806032
2022-06-05 15:00:00+0000,1654441200,417.28156,0.058198242
2022-06-05 16:00:00+0000,1654444800,417.33978,0.070228908
2022-06-05 17:00:00+0000,1654448400,417.39804,0.09267305
2022-06-05 18:00:00+0000,1654452000,417.4563,0.118587833
2022-06-05 19:00:00+0000,1654455600,417.1636,0.120222676
2022-06-05 20:00:00+0000,1654459200,416.87088,0.167847905
2022-06-05 21:00:00+0000,1654462800,416.5782,0.262573062
2022-06-05 22:00:00+0000,1654466400,416.2855,0.381847281
2022-06-05 23:00:00+0000,1654470000,415.99277,0.509991216
2022-06-06 00:00:00+0000,1654473600,415.70007,0.634543832
2022-06-06 01:00:00+0000,1654477200,415.53296,0.723791802
2022-06-06 02:00:00+0000,1654480800,415.36584,0.776506758
2022-06-06 03:00:00+0000,1654484400,415.19873,0.784666123
2022-06-06 04:00:00+0000,1654488000,415.03162,0.731092801
2022-06-06 05:00:00+0000,1654491600,414.8645,0.674008209
2022-06-06 06:00:00+0000,1654495200,414.6974,0.617654889
2022-06-06 07:00:00+0000,1654498800,415.11133,0.503269113
2022-06-06 08:00:00+0000,1654502400,415.5253,0.397211223
2022-06-06 09:00:00+0000,1654506000,415.93924,0.387100961
2022-06-06 10:00:00+0000,1654509600,416.35318,0.501044691
2022-06-06 11:00:00+0000,1654513200,416.76715,0.671009993
2022-06-06 12:00:00+0000,1654516800,417.1811,0.855294108
2022-06-06 13:00:00+0000,1654520400,417.34137,0.983706293
2022-06-06 14:00:00+0000,1654524000,417.50165,1.054249324
2022-06-06 15:00:00+0000,1654527600,417.66193,1.052810539
2022-06-06 16:00:00+0000,1654531200,417.82217,0.947112125
2022-06-06 17:00:00+0000,1654534800,417.98245,0.833485808
2022-06-06 18:00:00+0000,1654538400,418.14273,0.71947077
2022-06-06 19:00:00+0000,1654542000,418.0443,0.581875181
2022-06-06 20:00:00+0000,1654545600,417.94592,0.439887893
2022-06-06 21:00:00+0000,1654549200,417.8475,0.317626769
2022-06-06 22:00:00+0000,1654552800,417.74908,0.248404363
2022-06-06 23:00:00+0000,1654556400,417.6507,0.198691223
2022-06-07 00:00:00+0000,1654560000,417.55228,0.189699211
2022-06-07 01:00:00+0000,1654563600,417.2502,0.263097619
2022-06-07 02:00:00+0000,1654567200,416.94815,0.375579351
2022-06-07 03:00:00+0000,1654570800,416.64606,0.489018705
2022-06-07 04:00:00+0000,1654574400,416.344,0.580369586
2022-06-07 05:00:00+0000,1654578000,416.04193,0.670902746
2022-06-07 06:00:00+0000,1654581600,415.73987,0.754928015
2022-06-07 07:00:00+0000,1654585200,416.09357,0.733652656
2022-06-07 08:00:00+0000,1654588800,416.44727,0.6584938
2022-06-07 09:00:00+0000,1654592400,416.80096,0.566479618
2022-06-07 10:00:00+0000,1654596000,417.15463,0.501361912
2022-06-07 11:00:00+0000,1654599600,417.50833,0.54624304
2022-06-07 12:00:00+0000,1654603200,417.86203,0.676899252
2022-06-07 13:00:00+0000,1654606800,417.7519,0.759015006
2022-06-07 14:00:00+0000,1654610400,417.64175,0.787643906
2022-06-07 15:00:00+0000,1654614000,417.53162,0.746220348
2022-06-07 16:00:00+0000,1654617600,417.4215,0.590635161
2022-06-07 17:00:00+0000,1654621200,417.31137,0.438119506
2022-06-07 18:00:00+0000,1654624800,417.20123,0.314155571
2022-06-07 19:00:00+0000,1654628400,417.02856,0.269515535
2022-06-07 20:00:00+0000,1654632000,416.85593,0.317158391
2022-06-07 21:00:00+0000,1654635600,416.68326,0.388453192
2022-06-07 22:00:00+0000,1654639200,416.5106,0.416449242
2022-06-07 23:00:00+0000,1654642800,416.33795,0.444956377
2022-06-08 00:00:00+0000,1654646400,416.16528,0.471810917
2022-06-08 01:00:00+0000,1654650000,416.1234,0.474062432
2022-06-08 02:00:00+0000,1654653600,416.08154,0.456588098
2022-06-08 03:00:00+0000,1654657200,416.03967,0.421443566
2022-06-08 04:00:00+0000,1654660800,415.99777,0.368300748
2022-06-08 05:00:00+0000,1654664400,415.9559,0.310933188
2022-06-08 06:00:00+0000,1654668000,415.91403,0.252645556
2022-06-08 07:00:00+0000,1654671600,416.04193,0.182677699
2022-06-08 08:00:00+0000,1654675200,416.16983,0.123142529
2022-06-08 09:00:00+0000,1654678800,416.29773,0.114213202
2022-06-08 10:00:00+0000,1654682400,416.4256,0.157572378
2022-06-08 11:00:00+0000,1654686000,416.5535,0.212392874
2022-06-08 12:00:00+0000,1654689600,416.6814,0.268826327
2022-06-08 13:00:00+0000,1654693200,416.71692,0.30469728
2022-06-08 14:00:00+0000,1654696800,416.7524,0.321279794
2022-06-08 15:00:00+0000,1654700400,416.7879,0.315290147
2022-06-08 16:00:00+0000,1654704000,416.82343,0.277494682
2022-06-08 17:00:00+0000,1654707600,416.85895,0.236722751
2022-06-08 18:00:00+0000,1654711200,416.89444,0.195413183
2022-06-08 19:00:00+0000,1654714800,416.7811,0.143430158
2022-06-08 20:00:00+0000,1654718400,416.66772,0.100931768
2022-06-08 21:00:00+0000,1654722000,416.55438,0.100738795
2022-06-08 22:00:00+0000,1654725600,416.44104,0.1403186
2022-06-08 23:00:00+0000,1654729200,416.32767,0.189168499
2022-06-09 00:00:00+0000,1654732800,416.21432,0.239049224
2022-06-09 01:00:00+0000,1654736400,416.17596,0.271683004
2022-06-09 02:00:00+0000,1654740000,416.13763,0.287777063
2022-06-09 03:00:00+0000,1654743600,416.0993,0.284299255
2022-06-09 04:00:00+0000,1654747200,416.06094,0.253287508
2022-06-09 05:00:00+0000,1654750800,416.02258,0.219888363
2022-06-09 06:00:00+0000,1654754400,415.98425,0.186227346
2022-06-09 07:00:00+0000,1654758000,416.3312,0.148915032
2022-06-09 08:00:00+0000,1654761600,416.67816,0.203912411
2022-06-09 09:00:00+0000,1654765200,417.02512,0.330929108
2022-06-09 10:00:00+0000,1654768800,417.37207,0.477984148
2022-06-09 11:00:00+0000,1654772400,417.71902,0.627388771
2022-06-09 12:00:00+0000,1654776000,418.06598,0.769251259
2022-06-09 13:00:00+0000,1654779600,418.187,0.855732011
2022-06-09 14:00:00+0000,1654783200,418.30804,0.892158682
2022-06-09 15:00:00+0000,1654786800,418.42908,0.872815635
2022-06-09 16:00:00+0000,1654790400,418.55008,0.779242657
2022-06-09 17:00:00+0000,1654794000,418.6711,0.678506064
2022-06-09 18:00:00+0000,1654797600,418.79214,0.577068762
2022-06-09 19:00:00+0000,1654801200,418.7284,0.460156964
2022-06-09 20:00:00+0000,1654804800,418.66464,0.342589729
2022-06-09 21:00:00+0000,1654808400,418.6009,0.243766229
2022-06-09 22:00:00+0000,1654812000,418.53717,0.190277686
2022-06-09 23:00:00+0000,1654815600,418.47342,0.146648529
2022-06-10 00:00:00+0000,1654819200,418.40967,0.128447001
2022-06-10 01:00:00+0000,1654822800,418.3591,0.13936725
2022-06-10 02:00:00+0000,1654826400,418.30853,0.163682454
2022-06-10 03:00:00+0000,1654830000,418.258,0.182081674
2022-06-10 04:00:00+0000,1654833600,418.20743,0.17634426
2022-06-10 05:00:00+0000,1654837200,418.15686,0.170306433
2022-06-10 06:00:00+0000,1654840800,418.1063,0.164444795
2022-06-10 07:00:00+0000,1654844400,418.13483,0.148064235
2022-06-10 08:00:00+0000,1654848000,418.16336,0.125659569
2022-06-10 09:00:00+0000,1654851600,418.1919,0.1011106
2022-06-10 10:00:00+0000,1654855200,418.2204,0.078941988
2022-06-10 11:00:00+0000,1654858800,418.24893,0.061738699
2022-06-10 12:00:00+0000,1654862400,418.27747,0.056182711
2022-06-10 13:00:00+0000,1654866000,418.24084,0.054329613
2022-06-10 14:00:00+0000,1654869600,418.2042,0.05425585
2022-06-10 15:00:00+0000,1654873200,418.16757,0.053530913
2022-06-10 16:00:00+0000,1654876800,418.13095,0.049367132
2022-06-10 17:00:00+0000,1654880400,418.0943,0.056308959
2022-06-10 18:00:00+0000,1654884000,418.05768,0.070759675
2022-06-10 19:00:00+0000,1654887600,417.98477,0.094376844
2022-06-10 20:00:00+0000,1654891200,417.91183,0.120301765
2022-06-10 21:00:00+0000,1654894800,417.83893,0.143581496
2022-06-10 22:00:00+0000,1654898400,417.76602,0.15988719
2022-06-10 23:00:00+0000,1654902000,417.69308,0.176309214
2022-06-11 00:00:00+0000,1654905600,417.62018,0.191667742
2022-06-11 01:00:00+0000,1654909200,417.61707,0.193790324
2022-06-11 02:00:00+0000,1654912800,417.61398,0.185666209
2022-06-11 03:00:00+0000,1654916400,417.61087,0.168379166
2022-06-11 04:00:00+0000,1654920000,417.60776,0.141335745
2022-06-11 05:00:00+0000,1654923600,417.60468,0.112266278
2022-06-11 06:00:00+0000,1654927200,417.60156,0.082629718
2022-06-11 07:00:00+0000,1654930800,417.73807,0.061453762
2022-06-11 08:00:00+0000,1654934400,417.87457,0.088420095
2022-06-11 09:00:00+0000,1654938000,418.01105,0.142808695
2022-06-11 10:00:00+0000,1654941600,418.14755,0.200066357
2022-06-11 11:00:00+0000,1654945200,418.28406,0.256691444
2022-06-11 12:00:00+0000,1654948800,418.42056,0.309707012
2022-06-11 13:00:00+0000,1654952400,418.45837,0.339354324
2022-06-11 14:00:00+0000,1654956000,418.49615,0.348740123
2022-06-11 15:00:00+0000,1654959600,418.53397,0.336441295
2022-06-11 16:00:00+0000,1654963200,418.57178,0.296071413
2022-06-11 17:00:00+0000,1654966800,418.60956,0.252517187
2022-06-11 18:00:00+0000,1654970400,418.64737,0.208390144
2022-06-11 19:00:00+0000,1654974000,418.61398,0.158896621
2022-06-11 20:00:00+0000,1654977600,418.58057,0.110311083
2022-06-11 21:00:00+0000,1654981200,418.54718,0.07211255
2022-06-11 22:00:00+0000,1654984800,418.5138,0.058568138
